관리번호,사업지역(시도),사업지역(시군구),포획일자,포획장소,털색,몸무게(kg),품종,연령,성별,건강상태,특이사항,상태,TNR일자,TNR병원,방사일자,방사장소,종결정보,포획사진,중성화사진(수술전),중성화사진(수술후),방사사진
4.27348E+14,대구광역시,달성군,2023-08-22,논공로437,검정흰색,5,잡종,3살추정,수컷,양호,없음,방사,2023-08-22,동행동물병원,2023-08-23,논공로437,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308241808246.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308221708800.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308221708880[1].jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308231908434.jpg
4.27342E+14,대구광역시,동구,2023-08-22,대구광역시 동구 해동로 15-17,흰 검,4.4,코리안숏헤어,2살추정,수컷,양호,입에 검은 털,방사,2023-08-22,동대구동물의료센터,2023-08-23,대구광역시 동구 해동로 15-17,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308221808701.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308221808355.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308221808448.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308241008593.jpg
4.27342E+14,대구광역시,동구,2023-08-22,대구광역시 동구 해동로 15-17,흰황,4.9,코리안숏헤어,2살추정,수컷,양호,코에상처,방사,2023-08-22,동대구동물의료센터,2023-08-23,대구광역시 동구 해동로 15-17,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308221808598.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308221808104[1].jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308221808270.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308241008289[1].jpg
4.27342E+14,대구광역시,동구,2023-08-22,대구광역시 동구 해동로 15-17,검 갈,4.8,코리안숏헤어,2살추정,수컷,양호,비만,방사,2023-08-22,동대구동물의료센터,2023-08-23,대구광역시 동구 해동로 15-17,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308221808668.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308221808101.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308221808183.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308241008756.jpg
4.27345E+14,대구광역시,북구,2023-08-22,북구 복현로36길22,흰색+검정,3.5,코숏,2살 ,암컷,치료요함,호흡기질환,방사,2023-08-22,북부동물병원,2023-08-25,북구 복현로36길22,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308231208746.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308231208532.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308231208180.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308251608372.jpg
4.27345E+14,대구광역시,북구,2023-08-22,북구 복현로36길22,흰색+검정,3.6,코숏,2살 ,암컷,양호,특이 사항 없음 ,방사,2023-08-22,북부동물병원,2023-08-25,북구 복현로36길22,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308231208230.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308231208942.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308231208700.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308251608909.jpg
4.27345E+14,대구광역시,북구,2023-08-22,북구 침산남로130,흰색 +회색,5,코숏,3살,수컷,치료요함,얼굴 상처,방사,2023-08-22,북부동물병원,2023-08-23,북구 침산남로130,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308231208253.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308231208423.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308231208518.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308231508482.jpg
4.27348E+14,대구광역시,달성군,2023-08-22,테크노중앙대로 326-55 인근,치즈,2,코숏,1살추정,수컷,양호,없음,방사,2023-08-22,현풍동물병원,2023-08-23,테크노중앙대로 326-55 인근,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202311271211387[1].jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/20231127131114.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202311271311151.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202311271311116.jpg
4.27345E+14,대구광역시,북구,2023-08-22,북구 복현로36길22,흰색+검정,4.7,코숏,2살 ,암컷,치료요함,얼굴 상처,방사,2023-08-22,북부동물병원,2023-08-25,북구 복현로36길22,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308231208144.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308231208333.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308231208128.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308251608521.jpg
4.27514E+14,대구광역시,군위군,2023-08-22,군위읍 대북리,노란색 검정색,2.8,코숏,0-1,암컷,양호,노란색에 검정무늬,방사,2023-08-22,군위종합동물병원,2023-08-25,군위읍 대북리,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202311211111545.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202311211111964.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202311211111104.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202311211111857.jpg
4.27343E+14,대구광역시,서구,2023-08-22,서구 평리동 682-7 일대,턱시도,5.2,코숏,3년령,수컷,양호,.,방사,2023-08-22,대구시수의사회(보경),2023-08-23,서구 평리동 682-7 일대,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308231008589.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308231008722.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308231008502.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308231008334.jpg
4.27347E+14,대구광역시,달서구,2023-08-21,상화로380,검정,3.2,잡종,1살추정,암컷,양호,야간포획,방사,2023-08-21,동행동물병원,2023-08-24,상화로380,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308211908351.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308211908568.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308211908745.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308251808717.jpg
4.27347E+14,대구광역시,달서구,2023-08-21,상화로380,갈색 검은색 흰색,5,잡종,2살추정,수컷,양호,야간포획,방사,2023-08-21,동행동물병원,2023-08-22,상화로380,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308211908164.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308211908830.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308211908912.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308231908989.jpg
4.27343E+14,대구광역시,서구,2023-08-21,비산동1256-11,고등어태비,3.5,한국고양이,1년 추정,암컷,양호,온순함,방사,2023-08-21,대구시수의사회(삼성),2023-08-24,비산동1256-11,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308221008561.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308221008166.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308221008381.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308281008853.jpg
4.27347E+14,대구광역시,달서구,2023-08-21,대구시 달서구 성당동 야외음악당로 11길37,흰색갈색검정색,3.25,코숏,2살추정,암컷,양호,없음,방사,2023-08-21,세림종합동물병원,2023-08-24,대구시 달서구 성당동 야외음악당로 11길37,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308211808369.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308211908515.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308211908552.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308241708598.jpg
4.27347E+14,대구광역시,달서구,2023-08-21,대구 달서구 월곡로51길 23-19,흰색 회색 검정색,2.86,코숏,3살 추정,암컷,양호,없음,방사,2023-08-21,애플동물병원,2023-08-25,대구 달서구 월곡로51길 23-19,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308221708149.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308221708160.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308221708221.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202309061109277.jpg
4.27343E+14,대구광역시,서구,2023-08-21,비산동2041-1,갈백,2.5,코숏,1년,암컷,양호, ,방사,2023-08-21,대구시수의사회(더펫),2023-08-25,비산동2041-1,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308211808218.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308211808265.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308211808605.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308251308202.jpg
4.27343E+14,대구광역시,서구,2023-08-21,평리동 682-7,연갈색태비,4.5,KSH,2살 추정,수컷,양호,.,방사,2023-08-21,대구시수의사회(평리),2023-08-22,평리동 682-7,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202309111009731.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202309111009605.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202309111009969.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202309111009600.jpg
4.27343E+14,대구광역시,서구,2023-08-21,평리동682-7,고등어태비,4,한국고양이,2살추정,암컷,양호,온순함,방사,2023-08-21,대구시수의사회(삼성),2023-08-24,평리동682-7,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308221008181.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308221008817.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308221008885.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308281008422.jpg
4.27348E+14,대구광역시,달성군,2023-08-21,가창로 1037,흰검,2.1,혼합,1살,암컷,양호,없음,방사,2023-08-21,동인동물병원,2023-08-24,가창로 1037,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202309081109530.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202309081109508.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202309081109547.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202309081109875.jpg
4.27348E+14,대구광역시,달성군,2023-08-21,가창로1037,흰검,2.1,혼합,1살,암컷,양호,없음,방사,2023-08-21,동인동물병원,2023-08-24,가창로 1037,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202309081109535.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202309081109990.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/20230908110934.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202309081109154.jpg
4.27347E+14,대구광역시,달서구,2023-08-21,대구광역시 달서구 월곡로51길 23-19 (상인동),검은턱시도,3.2,코숏,1살추정,수컷,양호,없음,방사,2023-08-21,초록동물병원,2023-08-22,대구광역시 달서구 월곡로51길 23-19,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308211808298.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308211808412.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308211808665.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308221808562.jpg
4.27345E+14,대구광역시,북구,2023-08-21,대구시 북구 연암로 35길 11-7,고등어색,2,믹스,1살추정,암컷,양호,없음,방사,2023-08-21,가나동물병원,2023-08-24,대구시 북구 연암로 35길 11-7,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308281808909.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308281908754.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/20230828190813.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308281908223.jpg
4.27345E+14,대구광역시,북구,2023-08-21,대구시 북구 연암로 35길 11-7,고등어색,2.8,믹스,1살추정,수컷,양호,없음,방사,2023-08-21,가나동물병원,2023-08-22,대구시 북구 연암로 35길 11-7,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308221808104.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308221808711.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308221808114.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308221808415.jpg
4.27345E+14,대구광역시,북구,2023-08-21,대구시 북구 연암로 35길 11-7,검정,2.2,믹스,1살추정,암컷,양호,없음,방사,2023-08-21,가나동물병원,2023-08-24,대구시 북구 연암로 35길 11-7,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308281808814.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308281808295.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308281808855.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308281808518.jpg
4.27345E+14,대구광역시,북구,2023-08-21,대구시 북구 연암로 35길 11-7,검정,2.7,믹스,1살추정,수컷,양호,없음,방사,2023-08-21,가나동물병원,2023-08-22,대구시 북구 연암로 35길 11-7,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308221808805[1].jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308221808220[1].jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308221808534.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308221808507.jpg
4.27345E+14,대구광역시,북구,2023-08-21,대구시 북구 연암로 35길 11-7,검정,2.5,믹스,1살추정,암컷,양호,없음,방사,2023-08-21,가나동물병원,2023-08-24,대구시 북구 연암로 35길 11-7,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308281908628.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/20230828190845.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308281908293.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/20230828190822.jpg
4.27343E+14,대구광역시,서구,2023-08-21,비산동2041-1,백갈흑,2.7,코숏,1년,암컷,양호, ,방사,2023-08-21,대구시수의사회(더펫),2023-08-25,비산동2041-1,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308211808126.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308211808111.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308211808469.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/20230825130873[1].jpg
4.27344E+14,대구광역시,남구,2023-08-19,대구 남구 대경길 67-5,흰색황색,3.6,코숏,2년,수컷,양호,무,방사,2023-08-19,독사랑동물병원,2023-08-21,대구 남구 대경길 67-5,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308191608907.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308191608916.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308191608979.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308211408247.jpg
4.27514E+14,대구광역시,군위군,2023-08-19,의흥면 백련길,노랑 검정,4.1,코숏,02월 03일,암컷,양호,흰색 노란색 검정색 3색 고양이,방사,2023-08-19,군위종합동물병원,2023-08-24,의흥면 백련길,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202311211111873[1].jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202311211111167.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202311211111232[2].jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202311211111903.jpg
4.27347E+14,대구광역시,달서구,2023-08-18,대구 달서구 월곡로51길 23-19,흰색 검정 노랑,3.86,코숏,2살 추정,암컷,양호,없음,방사,2023-08-18,애플동물병원,2023-08-21,대구 달서구 월곡로51길 23-19,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308221708204[1].jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308221708689.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308221708980.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308221708419.jpg
4.27343E+14,대구광역시,서구,2023-08-18,평리로50길 36,검정&흰색,4.12,한국고양이,1세추정,수컷,양호,꼬리 길이 약 10cm,방사,2023-08-18,대구수의사회(아이펫),2023-08-19,평리로50길 36,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308181508368.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308181508298.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308181508345.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308191508135.jpg
4.27345E+14,대구광역시,북구,2023-08-18,관음동로 9길 3-16,검정,2.1,코셧,1년,암컷,양호,2주항생제투여,방사,2023-08-18,강동물병원,2023-08-21,관음동로 9길 3-16,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308212308701.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/20230821230823.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308212308821.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308212308714.jpg
4.27348E+14,대구광역시,달성군,2023-08-18,현풍로6길5,노란색 흰색,4.5,잡종,1살추정,수컷,양호,없음,방사,2023-08-18,동행동물병원,2023-08-19,현풍로6길5,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308181808346.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308181808418.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308181808506.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308231908662.jpg
4.27344E+14,대구광역시,남구,2023-08-17,대구 남구 대경길 67-5,검정색회색갈색,4.2,코숏,1년,암컷,양호,무,방사,2023-08-17,독사랑동물병원,2023-08-21,대구 남구 대경길 67-5,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308171608572.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308171608771.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308171608373.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/20230821140872.jpg
4.27345E+14,대구광역시,북구,2023-08-17,북구 칠성로25-12,고등어,4.5,코숏,3살,수컷,양호,특이 사항 없음 ,방사,2023-08-17,북부동물병원,2023-08-18,북구 칠성로25-12,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308171208513.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308171208677.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308171208779.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308181708356.jpg
4.27343E+14,대구광역시,서구,2023-08-17,국채보상로66길 17-34,검정&흰색,4.64,한국고양이,2세추정,수컷,양호,꼬리길이 약 12cm,방사,2023-08-17,대구수의사회(아이펫),2023-08-18,국채보상로66길 17-34,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308172108110.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308172108188.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308172108253.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308181108853.jpg
4.27514E+14,대구광역시,군위군,2023-08-17,산성면 백학길,노란색 갈색,3,코숏,01월 02일,수컷,양호,노란색 갈색 줄무늬,방사,2023-08-17,군위종합동물병원,2023-08-21,산성면 백학길,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/20231121111151.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202311211111925.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202311211111981[1].jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/11/202311211111246.jpg
4.27348E+14,대구광역시,달성군,2023-08-16,논공로437,노랑 흰색,5,잡종,3살추정,수컷,양호,없음,방사,2023-08-16,동행동물병원,2023-08-17,논공로 437,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308161708513.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308161708405.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308161708476.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308171808614.jpg
4.27347E+14,대구광역시,달서구,2023-08-16,대구 달서구 월곡로51길 23-19,흰색 검정 노랑,3.18,코숏,1살 추정,암컷,양호,없음,방사,2023-08-16,애플동물병원,2023-08-21,대구 달서구 월곡로51길 23-19,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308221708556.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/20230822170860[1].jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308221708179.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308221708848.jpg
4.27347E+14,대구광역시,달서구,2023-08-16,대구 달서구 월곡로51길 23-19,흰색 검정색,2.86,코숏,3살 추정,암컷,양호,없음,방사,2023-08-16,애플동물병원,2023-08-21,대구 달서구 월곡로51길 23-19,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308221708180.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/20230822170860.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308221708150.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308221708426.jpg
4.27344E+14,대구광역시,남구,2023-08-16,대구광역시 남구 대경길 67-5 (대명동),흰색,4.65,코리안 도메스틱 숏헤어,2살추정,수컷,양호,없음,방사,2023-08-16,리더스동물병원,2023-08-17,대구광역시 남구 대경길 67-5 (대명동),-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308161408874.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308161408990.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/20230816140817.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308181408713.jpg
4.27347E+14,대구광역시,달서구,2023-08-16,대구 달서구 월곡로51길 23-19,흰색 노랑 검정,3.72,코숏,1살 추정,암컷,양호,없음,방사,2023-08-16,애플동물병원,2023-08-19,대구 달서구 월곡로51길 23-19,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308221708286.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308221708915.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308221708984.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/20230822170837.jpg
4.27348E+14,대구광역시,달성군,2023-08-16,가창면단산리 500,흰검갈,3.5,혼합,2살,암컷,양호,없음,방사,2023-08-16,동인동물병원,2023-08-19,가창면 단산리 500,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202309081009404.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202309081009115.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202309081009154.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202309081009432.jpg
4.27343E+14,대구광역시,서구,2023-08-16,국채보상로66길17-34,카오스,4.5,한국고양이,3살 추정,암컷,양호,온순함,방사,2023-08-16,대구시수의사회(삼성),2023-08-19,국채보상로66길17-34,-,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308170908366.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308170908491.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308170908603.jpg,https://www.animal.go.kr/front/fileMng/imageView.do?f=/files/shelter/2023/07/202308220908691.jpg
